"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered","selection","method2","MOE"
"ieu-a-271","ukb-b-18335","Simple mode",26,-0.00993579014602543,0.00429168201429548,-0.0183473323271429,-0.00152424796490797,0.0291025288223414,TRUE,TRUE,"DF + HF","Simple mode - DF + HF",0.84
"ieu-a-271","ukb-b-18335","Simple mean",30,-0.00346332455725311,0.00168681967962051,-0.00676949112930931,-0.000157157985196914,0.0491739712297721,FALSE,FALSE,"Tophits","Simple mean - Tophits",0.81
"ieu-a-271","ukb-b-18335","RE IVW",30,-0.00400129125628905,0.00197399932112076,-0.00787032992568574,-0.000132252586892361,0.0519435995227447,FALSE,FALSE,"Tophits","RE IVW - Tophits",0.81
"ieu-a-271","ukb-b-18335","RE IVW",26,-0.00469565266956413,0.00155776602450411,-0.00774887407759219,-0.00164243126153608,0.00583338305809914,FALSE,TRUE,"HF","RE IVW - HF",0.8
"ieu-a-271","ukb-b-18335","RE IVW",30,-0.00400129125628905,0.00197399932112076,-0.00787032992568574,-0.000132252586892361,0.0519435995227447,TRUE,FALSE,"DF","RE IVW - DF",0.8
"ieu-a-271","ukb-b-18335","Simple median",30,-0.00382825885107726,0.00240741678518469,-0.00854670904581646,0.000890191343661939,0.111791164566902,TRUE,FALSE,"DF","Simple median - DF",0.8
"ieu-a-271","ukb-b-18335","Weighted mode",26,-0.00365469644665529,0.00262735536239249,-0.00880421833153274,0.00149482543822217,0.176477628020449,TRUE,TRUE,"DF + HF","Weighted mode - DF + HF",0.8
"ieu-a-271","ukb-b-18335","RE Egger",30,-0.00529936834282164,0.00459941011376225,-0.0143142121657956,0.00371547548015237,0.258988115455573,TRUE,FALSE,"DF","RE Egger - DF",0.79
"ieu-a-271","ukb-b-18335","RE IVW",26,-0.00469565266956413,0.00155776602450411,-0.00774887407759219,-0.00164243126153608,0.00583338305809914,TRUE,TRUE,"DF + HF","RE IVW - DF + HF",0.78
"ieu-a-271","ukb-b-18335","FE Egger",26,-0.00192482454747379,0.00355645270042513,-0.00889547184030704,0.00504582274535947,0.58835571797372,TRUE,TRUE,"DF + HF","FE Egger - DF + HF",0.78
"ieu-a-271","ukb-b-18335","Penalised median",26,-0.00366911137805737,0.00226873328707839,-0.00811574691125819,0.000777524155143455,0.105824092522238,TRUE,TRUE,"DF + HF","Penalised median - DF + HF",0.78
"ieu-a-271","ukb-b-18335","Simple median",30,-0.00382825885107726,0.00247079981287486,-0.00867093749732029,0.00101441979516577,0.121285436167923,FALSE,FALSE,"Tophits","Simple median - Tophits",0.77
"ieu-a-271","ukb-b-18335","FE IVW",26,-0.00469565266956413,0.00155776602450411,-0.00774887407759219,-0.00164243126153608,0.00257530166156123,FALSE,TRUE,"HF","FE IVW - HF",0.77
"ieu-a-271","ukb-b-18335","RE Egger",26,-0.00192482454747379,0.00355645270042513,-0.00889547184030704,0.00504582274535947,0.593344531101634,FALSE,TRUE,"HF","RE Egger - HF",0.77
"ieu-a-271","ukb-b-18335","Simple median",26,-0.00537433115774377,0.00259907747943808,-0.0104684294104715,-0.000280232905015998,0.0386603269067017,FALSE,TRUE,"HF","Simple median - HF",0.77
"ieu-a-271","ukb-b-18335","Weighted mode",26,-0.00365469644665529,0.0024275065492995,-0.00841252185551741,0.00110312896220684,0.144717895028181,FALSE,TRUE,"HF","Weighted mode - HF",0.77
"ieu-a-271","ukb-b-18335","Penalised mode",30,-0.00388815381159391,0.00253306255801619,-0.00885286519589253,0.00107655757270472,0.135632455892919,TRUE,FALSE,"DF","Penalised mode - DF",0.77
"ieu-a-271","ukb-b-18335","Penalised median",30,-0.00363791791348951,0.00226188371820641,-0.0080711285383916,0.000795292711412593,0.107756877826011,TRUE,FALSE,"DF","Penalised median - DF",0.76
"ieu-a-271","ukb-b-18335","RE Egger",26,-0.00192482454747379,0.00355645270042513,-0.00889547184030704,0.00504582274535947,0.593344531101634,TRUE,TRUE,"DF + HF","RE Egger - DF + HF",0.76
"ieu-a-271","ukb-b-18335","Simple median",26,-0.00537433115774377,0.0024535938290711,-0.0101832866954129,-0.000565375620074682,0.0284958532863867,TRUE,TRUE,"DF + HF","Simple median - DF + HF",0.76
"ieu-a-271","ukb-b-18335","RE Egger",30,-0.00529936834282164,0.00459941011376225,-0.0143142121657956,0.00371547548015237,0.258988115455573,FALSE,FALSE,"Tophits","RE Egger - Tophits",0.75
"ieu-a-271","ukb-b-18335","Simple mean",26,-0.00384921660430248,0.00140383241287267,-0.00660072813353291,-0.00109770507507205,0.0111211222463385,FALSE,TRUE,"HF","Simple mean - HF",0.75
"ieu-a-271","ukb-b-18335","Weighted median",26,-0.00366911137805737,0.00228134716406213,-0.00814046965585173,0.000802246899737001,0.107767501137389,FALSE,TRUE,"HF","Weighted median - HF",0.75
"ieu-a-271","ukb-b-18335","Simple mode",26,-0.00993579014602543,0.00430557254077263,-0.0183745572587644,-0.00149702303328647,0.0295783129545544,FALSE,TRUE,"HF","Simple mode - HF",0.75
"ieu-a-271","ukb-b-18335","FE IVW",30,-0.00400129125628905,0.00153715325694139,-0.00787032992568574,-0.000132252586892361,0.00923976933327755,FALSE,FALSE,"Tophits","FE IVW - Tophits",0.74
"ieu-a-271","ukb-b-18335","Weighted median",30,-0.00364461844494012,0.0023324552496396,-0.00821614672978511,0.000926909839904877,0.118154390236225,FALSE,FALSE,"Tophits","Weighted median - Tophits",0.74
"ieu-a-271","ukb-b-18335","Weighted median",30,-0.00364461844494012,0.00234697328801106,-0.00824460156211934,0.000955364672239103,0.120446657654493,TRUE,FALSE,"DF","Weighted median - DF",0.73
"ieu-a-271","ukb-b-18335","FE Egger",30,-0.00529936834282164,0.00352849565006742,-0.0143142121657956,0.00371547548015237,0.133128739859044,FALSE,FALSE,"Tophits","FE Egger - Tophits",0.72
"ieu-a-271","ukb-b-18335","Penalised median",30,-0.00363791791348951,0.00228123160683982,-0.00810904970328999,0.000833213876310977,0.110775624064584,FALSE,FALSE,"Tophits","Penalised median - Tophits",0.72
"ieu-a-271","ukb-b-18335","Penalised mode",30,-0.00388815381159391,0.00265686854522863,-0.00909552047189934,0.00131921284871152,0.154103974549592,FALSE,FALSE,"Tophits","Penalised mode - Tophits",0.72
"ieu-a-271","ukb-b-18335","Simple mean",26,-0.00384921660430248,0.00140383241287267,-0.00660072813353291,-0.00109770507507205,0.0111211222463385,TRUE,TRUE,"DF + HF","Simple mean - DF + HF",0.72
"ieu-a-271","ukb-b-18335","Simple mean",30,-0.00346332455725311,0.00168681967962051,-0.00676949112930931,-0.000157157985196914,0.0491739712297721,TRUE,FALSE,"DF","Simple mean - DF",0.71
"ieu-a-271","ukb-b-18335","Simple mode",30,-0.00601328563133247,0.00430317826273479,-0.0144473600453483,0.00242078878268336,0.172891979455858,FALSE,FALSE,"Tophits","Simple mode - Tophits",0.7
"ieu-a-271","ukb-b-18335","FE IVW",30,-0.00400129125628905,0.00153715325694139,-0.00787032992568574,-0.000132252586892361,0.00923976933327755,TRUE,FALSE,"DF","FE IVW - DF",0.7
"ieu-a-271","ukb-b-18335","Weighted median",26,-0.00366911137805737,0.00229592214425634,-0.00816903609210778,0.00083081333599304,0.11002089816386,TRUE,TRUE,"DF + HF","Weighted median - DF + HF",0.7
"ieu-a-271","ukb-b-18335","Weighted mode",30,-0.00388815381159391,0.00248002173364738,-0.00874890709041936,0.000972599467231545,0.127778333514154,FALSE,FALSE,"Tophits","Weighted mode - Tophits",0.69
"ieu-a-271","ukb-b-18335","Penalised mode",26,-0.00365469644665529,0.00252247365622589,-0.00859865396480911,0.00128926107149853,0.159806368536818,FALSE,TRUE,"HF","Penalised mode - HF",0.69
"ieu-a-271","ukb-b-18335","FE IVW",26,-0.00469565266956413,0.00155776602450411,-0.00774887407759219,-0.00164243126153608,0.00257530166156123,TRUE,TRUE,"DF + HF","FE IVW - DF + HF",0.69
"ieu-a-271","ukb-b-18335","Penalised mode",26,-0.00365469644665529,0.00279947803021271,-0.00914157256138333,0.00183217966807276,0.203612520341853,TRUE,TRUE,"DF + HF","Penalised mode - DF + HF",0.69
"ieu-a-271","ukb-b-18335","Penalised median",26,-0.00366911137805737,0.00227364085319723,-0.00812536556410286,0.000787142807988123,0.106579425687493,FALSE,TRUE,"HF","Penalised median - HF",0.68
"ieu-a-271","ukb-b-18335","Simple mode",30,-0.00601328563133247,0.00414095697636508,-0.0141294121665379,0.00210284090387297,0.157194525202639,TRUE,FALSE,"DF","Simple mode - DF",0.66
"ieu-a-271","ukb-b-18335","FE Egger",26,-0.00192482454747379,0.00355645270042513,-0.00889547184030704,0.00504582274535947,0.58835571797372,FALSE,TRUE,"HF","FE Egger - HF",0.63
"ieu-a-271","ukb-b-18335","FE Egger",30,-0.00529936834282164,0.00352849565006742,-0.0143142121657956,0.00371547548015237,0.133128739859044,TRUE,FALSE,"DF","FE Egger - DF",0.62
"ieu-a-271","ukb-b-18335","Weighted mode",30,-0.00388815381159391,0.00234577811342604,-0.00848579442963126,0.000709486806443445,0.108196714668191,TRUE,FALSE,"DF","Weighted mode - DF",0.57
