"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered","selection","method2","MOE"
"ukb-d-30020_irnt","ukb-b-18335","Penalised median",258,-0.00169235199148034,0.00536647673335222,-0.0122104531127228,0.00882574912976217,0.752491178879148,FALSE,FALSE,"Tophits","Penalised median - Tophits",0.75
"ukb-d-30020_irnt","ukb-b-18335","Simple median",206,0.00143514827072173,0.00534641108823885,-0.00904362490877201,0.0119139214502155,0.788366745895313,FALSE,TRUE,"HF","Simple median - HF",0.75
"ukb-d-30020_irnt","ukb-b-18335","Simple mean",258,0.00384396393696187,0.00440267214919318,-0.00478527347545676,0.0124732013493805,0.38342473740925,FALSE,FALSE,"Tophits","Simple mean - Tophits",0.74
"ukb-d-30020_irnt","ukb-b-18335","Simple mode",206,-0.0278117773545899,0.0123307022637963,-0.0519795096957171,-0.00364404501346268,0.025158797728468,FALSE,TRUE,"HF","Simple mode - HF",0.74
"ukb-d-30020_irnt","ukb-b-18335","Simple mean",206,0.00247297585840578,0.00267310982928504,-0.00276631940699289,0.00771227112380445,0.355985687750559,TRUE,TRUE,"DF + HF","Simple mean - DF + HF",0.73
"ukb-d-30020_irnt","ukb-b-18335","Simple mode",258,-0.0193640457343496,0.0122057755158717,-0.0432869261488389,0.00455883468013979,0.113863261939245,FALSE,FALSE,"Tophits","Simple mode - Tophits",0.72
"ukb-d-30020_irnt","ukb-b-18335","Simple median",258,0.00523312565785474,0.00517769213028694,-0.00491496444054412,0.0153812157562536,0.312157057631188,TRUE,FALSE,"DF","Simple median - DF",0.72
"ukb-d-30020_irnt","ukb-b-18335","Penalised mode",258,-0.00335542815377854,0.00674563371805377,-0.0165766272940629,0.00986577098650587,0.619316636194377,FALSE,FALSE,"Tophits","Penalised mode - Tophits",0.71
"ukb-d-30020_irnt","ukb-b-18335","Weighted median",206,-0.00240595420798416,0.00548588447328963,-0.0131580901989793,0.00834618178301099,0.660971836778727,FALSE,TRUE,"HF","Weighted median - HF",0.71
"ukb-d-30020_irnt","ukb-b-18335","Weighted mode",258,-0.00335542815377854,0.00543520014828004,-0.0140082246931742,0.00729736838561711,0.537549587929485,TRUE,FALSE,"DF","Weighted mode - DF",0.71
"ukb-d-30020_irnt","ukb-b-18335","Penalised mode",206,-0.00285171619531399,0.00741795345580294,-0.0173906378076822,0.0116872054170542,0.701055028257485,TRUE,TRUE,"DF + HF","Penalised mode - DF + HF",0.71
"ukb-d-30020_irnt","ukb-b-18335","RE IVW",258,-0.000552711116786144,0.00477156828116248,-0.00990498494786461,0.00879956271429232,0.907874349251719,FALSE,FALSE,"Tophits","RE IVW - Tophits",0.7
"ukb-d-30020_irnt","ukb-b-18335","RE Egger",258,-0.0158391631667296,0.00984491569438987,-0.0351351979277337,0.00345687159427457,0.108877826965282,FALSE,FALSE,"Tophits","RE Egger - Tophits",0.69
"ukb-d-30020_irnt","ukb-b-18335","Weighted mode",206,-0.00285171619531399,0.00671748374300069,-0.0160177423983287,0.0103143100077007,0.671630727534986,FALSE,TRUE,"HF","Weighted mode - HF",0.69
"ukb-d-30020_irnt","ukb-b-18335","Simple mode",206,-0.0278117773545899,0.0129630369655739,-0.0532188629373761,-0.00240469177180368,0.0330913631683234,TRUE,TRUE,"DF + HF","Simple mode - DF + HF",0.69
"ukb-d-30020_irnt","ukb-b-18335","Simple median",258,0.00523312565785474,0.00506902163768906,-0.00470197418887005,0.0151682255045795,0.301896991990685,FALSE,FALSE,"Tophits","Simple median - Tophits",0.68
"ukb-d-30020_irnt","ukb-b-18335","RE Egger",206,-0.00366252595313266,0.00568908924077173,-0.0148131408650453,0.00748808895877994,0.520440738309645,TRUE,TRUE,"DF + HF","RE Egger - DF + HF",0.68
"ukb-d-30020_irnt","ukb-b-18335","Weighted median",258,-0.00136307254310822,0.00553192620426433,-0.0122054486685997,0.00947930358238323,0.805371777019168,FALSE,FALSE,"Tophits","Weighted median - Tophits",0.67
"ukb-d-30020_irnt","ukb-b-18335","FE IVW",206,-1.32703482765115e-05,0.0028776757398918,-0.00565351479846444,0.00562697410191141,0.996320583194299,FALSE,TRUE,"HF","FE IVW - HF",0.66
"ukb-d-30020_irnt","ukb-b-18335","FE Egger",206,-0.00366252595313266,0.00568908924077173,-0.0148131408650453,0.00748808895877994,0.519717639362266,FALSE,TRUE,"HF","FE Egger - HF",0.66
"ukb-d-30020_irnt","ukb-b-18335","Penalised median",206,-0.00240595420798416,0.00545843649835864,-0.013104293156666,0.0082923847406977,0.659374320802679,FALSE,TRUE,"HF","Penalised median - HF",0.66
"ukb-d-30020_irnt","ukb-b-18335","Simple mean",258,0.00384396393696187,0.00440267214919318,-0.00478527347545676,0.0124732013493805,0.38342473740925,TRUE,FALSE,"DF","Simple mean - DF",0.66
"ukb-d-30020_irnt","ukb-b-18335","Penalised mode",206,-0.00285171619531399,0.00809964187411039,-0.0187267225562429,0.0130232901656149,0.725140460894449,FALSE,TRUE,"HF","Penalised mode - HF",0.65
"ukb-d-30020_irnt","ukb-b-18335","RE IVW",258,-0.000552711116786144,0.00477156828116248,-0.00990498494786461,0.00879956271429232,0.907874349251719,TRUE,FALSE,"DF","RE IVW - DF",0.65
"ukb-d-30020_irnt","ukb-b-18335","Weighted median",258,-0.00136307254310822,0.00553064721832381,-0.0122029419022195,0.00947679681600308,0.805327672240085,TRUE,FALSE,"DF","Weighted median - DF",0.65
"ukb-d-30020_irnt","ukb-b-18335","Simple median",206,0.00143514827072173,0.00517145294337625,-0.00870071324603937,0.0115710097874828,0.781385802006591,TRUE,TRUE,"DF + HF","Simple median - DF + HF",0.65
"ukb-d-30020_irnt","ukb-b-18335","Penalised median",206,-0.00240595420798416,0.00517971109664463,-0.0125580014077301,0.00774609299176177,0.642292546038354,TRUE,TRUE,"DF + HF","Penalised median - DF + HF",0.65
"ukb-d-30020_irnt","ukb-b-18335","Weighted mode",206,-0.00285171619531399,0.00614798125249975,-0.014901538027841,0.00919810563721297,0.643250264573209,TRUE,TRUE,"DF + HF","Weighted mode - DF + HF",0.65
"ukb-d-30020_irnt","ukb-b-18335","FE IVW",258,-0.000552711116786144,0.00283334396329145,-0.00990498494786461,0.00879956271429232,0.845335188815688,FALSE,FALSE,"Tophits","FE IVW - Tophits",0.64
