"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered","selection","method2","MOE"
"ieu-a-1056","ukb-b-7872","Penalised median",13,-0.000342600448190712,0.000633237734732503,-0.00158372360191815,0.000898522705536721,0.588487082867091,TRUE,TRUE,"DF + HF","Penalised median - DF + HF",0.79
"ieu-a-1056","ukb-b-7872","Simple mean",15,-0.00070008882614362,0.000402073538697343,-0.00148815296199041,8.79753097031713e-05,0.103568694943391,FALSE,FALSE,"Tophits","Simple mean - Tophits",0.78
"ieu-a-1056","ukb-b-7872","Penalised mode",13,-0.000137652013345164,0.000980940551970731,-0.00206026016618264,0.00178495613949231,0.890729890492773,FALSE,TRUE,"HF","Penalised mode - HF",0.78
"ieu-a-1056","ukb-b-7872","RE IVW",15,-0.000650407890718119,0.000455228013895714,-0.00154265479795372,0.00024183901651748,0.17500619812227,FALSE,FALSE,"Tophits","RE IVW - Tophits",0.76
"ieu-a-1056","ukb-b-7872","Weighted mode",13,-0.000137652013345164,0.000971831046293161,-0.00204240586313764,0.00176710183644731,0.889712999067762,FALSE,TRUE,"HF","Weighted mode - HF",0.75
"ieu-a-1056","ukb-b-7872","Weighted median",13,-0.000342600448190712,0.000603857550705536,-0.00152613949936613,0.000840938602984708,0.570474313050724,FALSE,TRUE,"HF","Weighted median - HF",0.74
"ieu-a-1056","ukb-b-7872","RE Egger",15,-0.00114075761423622,0.00229725763465814,-0.00564338257816616,0.00336186734969373,0.627780500118833,TRUE,FALSE,"DF","RE Egger - DF",0.74
"ieu-a-1056","ukb-b-7872","Simple mean",15,-0.00070008882614362,0.000402073538697343,-0.00148815296199041,8.79753097031713e-05,0.103568694943391,TRUE,FALSE,"DF","Simple mean - DF",0.73
"ieu-a-1056","ukb-b-7872","RE IVW",15,-0.000650407890718119,0.000455228013895714,-0.00154265479795372,0.00024183901651748,0.17500619812227,TRUE,FALSE,"DF","RE IVW - DF",0.73
"ieu-a-1056","ukb-b-7872","Simple median",13,-0.000633203235331878,0.000643777118101533,-0.00189498320088187,0.000628576730218115,0.32532440273541,FALSE,TRUE,"HF","Simple median - HF",0.71
"ieu-a-1056","ukb-b-7872","Simple mode",13,-0.000231098980859367,0.000984648135248603,-0.00216097386339115,0.00169877590167242,0.818396933596785,TRUE,TRUE,"DF + HF","Simple mode - DF + HF",0.71
"ieu-a-1056","ukb-b-7872","Weighted median",13,-0.000342600448190712,0.000617628239994317,-0.00155312955441443,0.00086792865803301,0.579097590619296,TRUE,TRUE,"DF + HF","Weighted median - DF + HF",0.7
"ieu-a-1056","ukb-b-7872","Weighted mode",13,-0.000137652013345164,0.000905181135532416,-0.00191177443847377,0.00163647041178344,0.881657590782398,TRUE,TRUE,"DF + HF","Weighted mode - DF + HF",0.7
"ieu-a-1056","ukb-b-7872","Weighted median",15,-0.000376611878278767,0.000608077409394942,-0.00156842170050527,0.000815197943947738,0.535686749464048,TRUE,FALSE,"DF","Weighted median - DF",0.69
"ieu-a-1056","ukb-b-7872","Penalised mode",13,-0.000137652013345164,0.000915893565395876,-0.00193277041519306,0.00165746638850273,0.88303043435163,TRUE,TRUE,"DF + HF","Penalised mode - DF + HF",0.69
"ieu-a-1056","ukb-b-7872","Simple median",15,-0.000633203235331878,0.000636707131048639,-0.00188112628088704,0.000614719810223279,0.31998103887604,FALSE,FALSE,"Tophits","Simple median - Tophits",0.68
