"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered","selection","method2","MOE"
"ieu-a-271","ukb-b-14944","Simple mean",30,0.000125144923368535,0.0012334794139325,-0.00229247472793916,0.00254276457467623,0.919886061154573,FALSE,FALSE,"Tophits","Simple mean - Tophits",0.9
"ieu-a-271","ukb-b-14944","RE IVW",30,-0.000995194645141439,0.00143726826675547,-0.00381224044798216,0.00182185115769928,0.494180658410524,FALSE,FALSE,"Tophits","RE IVW - Tophits",0.9
"ieu-a-271","ukb-b-14944","Simple median",30,0.00166388450107792,0.00204274254457109,-0.00233981731596913,0.00566758631812496,0.415338753622713,FALSE,FALSE,"Tophits","Simple median - Tophits",0.9
"ieu-a-271","ukb-b-14944","RE IVW",30,-0.000995194645141439,0.00143726826675547,-0.00381224044798216,0.00182185115769928,0.494180658410524,TRUE,FALSE,"DF","RE IVW - DF",0.89
"ieu-a-271","ukb-b-14944","Weighted mode",27,-0.000599899465894109,0.00218037818480215,-0.00487336218078313,0.00367356324899492,0.78538681316784,FALSE,TRUE,"HF","Weighted mode - HF",0.87
"ieu-a-271","ukb-b-14944","Penalised median",30,-0.000199889405604821,0.00183270102484857,-0.00379191740873766,0.00339213859752802,0.913148395512843,TRUE,FALSE,"DF","Penalised median - DF",0.86
"ieu-a-271","ukb-b-14944","Weighted median",27,-0.000198743601843998,0.0017564637759471,-0.00364134934284955,0.00324386213916155,0.909911759073183,FALSE,TRUE,"HF","Weighted median - HF",0.85
"ieu-a-271","ukb-b-14944","Weighted median",30,-0.000204597255325241,0.00183070437385137,-0.00379271189441387,0.00338351738376339,0.911014685375708,TRUE,FALSE,"DF","Weighted median - DF",0.85
"ieu-a-271","ukb-b-14944","Penalised mode",30,-0.000628352411919386,0.00218379080552263,-0.00490850374051345,0.00365179891667468,0.775596110663884,TRUE,FALSE,"DF","Penalised mode - DF",0.85
"ieu-a-271","ukb-b-14944","Penalised median",27,-0.000198743601843998,0.00180882864440455,-0.00374398259908132,0.00334649539539333,0.91250914335164,TRUE,TRUE,"DF + HF","Penalised median - DF + HF",0.85
"ieu-a-271","ukb-b-14944","Weighted mode",30,-0.000628352411919386,0.00206936008102129,-0.004684223641766,0.00342751881792723,0.763565697539432,FALSE,FALSE,"Tophits","Weighted mode - Tophits",0.84
"ieu-a-271","ukb-b-14944","Simple median",27,0.00172428664921466,0.00195748237583533,-0.00211230830779449,0.00556088160622381,0.378388422054277,FALSE,TRUE,"HF","Simple median - HF",0.84
"ieu-a-271","ukb-b-14944","Simple mode",27,0.00347164627991036,0.00307011939342351,-0.00254567715943767,0.00948896971925839,0.268468739802234,FALSE,TRUE,"HF","Simple mode - HF",0.84
"ieu-a-271","ukb-b-14944","Simple median",30,0.00166388450107792,0.00197223343389582,-0.00220162199846365,0.00552939100061949,0.398862247876527,TRUE,FALSE,"DF","Simple median - DF",0.84
"ieu-a-271","ukb-b-14944","Simple median",27,0.00172428664921466,0.00203220256377829,-0.00225875718508075,0.00570733048351007,0.396169769850629,TRUE,TRUE,"DF + HF","Simple median - DF + HF",0.84
"ieu-a-271","ukb-b-14944","Weighted median",27,-0.000198743601843998,0.00179415897607989,-0.00371523057749984,0.00331774337381184,0.911796696952433,TRUE,TRUE,"DF + HF","Weighted median - DF + HF",0.84
"ieu-a-271","ukb-b-14944","Penalised median",30,-0.000199889405604821,0.00187125802209311,-0.00386748773468898,0.00346770892347934,0.91493109216823,FALSE,FALSE,"Tophits","Penalised median - Tophits",0.83
"ieu-a-271","ukb-b-14944","Simple mean",27,0.000600217854691116,0.000949799362438688,-0.00126138889568871,0.00246182460507094,0.532942773357293,TRUE,TRUE,"DF + HF","Simple mean - DF + HF",0.83
"ieu-a-271","ukb-b-14944","Weighted mode",27,-0.000599899465894109,0.0022338308997881,-0.00497812757703148,0.00377832864524326,0.790393956706244,TRUE,TRUE,"DF + HF","Weighted mode - DF + HF",0.83
"ieu-a-271","ukb-b-14944","Penalised mode",27,-0.000599899465894109,0.00241396061393775,-0.00533117532931031,0.00413137639752209,0.805690341705131,TRUE,TRUE,"DF + HF","Penalised mode - DF + HF",0.83
"ieu-a-271","ukb-b-14944","Simple mode",30,0.00314951783991767,0.00329689016750381,-0.00331226814937401,0.00961130382920936,0.347322282884255,FALSE,FALSE,"Tophits","Simple mode - Tophits",0.82
"ieu-a-271","ukb-b-14944","RE IVW",27,-0.000318259980969945,0.00106128618128902,-0.00239838089629642,0.00176186093435653,0.766652088664464,FALSE,TRUE,"HF","RE IVW - HF",0.82
"ieu-a-271","ukb-b-14944","Penalised median",27,-0.000198743601843998,0.00180816171289768,-0.00374267543734769,0.0033451882336597,0.912477002504876,FALSE,TRUE,"HF","Penalised median - HF",0.82
"ieu-a-271","ukb-b-14944","RE Egger",30,-0.0039451018010705,0.00329720902120403,-0.0104076314826304,0.00251742788048939,0.241535976272231,TRUE,FALSE,"DF","RE Egger - DF",0.82
"ieu-a-271","ukb-b-14944","RE IVW",27,-0.000318259980969945,0.00106128618128902,-0.00239838089629642,0.00176186093435653,0.766652088664464,TRUE,TRUE,"DF + HF","RE IVW - DF + HF",0.82
"ieu-a-271","ukb-b-14944","RE Egger",27,-0.00317727121611699,0.00238574223508224,-0.00785332599687818,0.0014987835646442,0.194949814499285,TRUE,TRUE,"DF + HF","RE Egger - DF + HF",0.82
"ieu-a-271","ukb-b-14944","Simple mode",27,0.00347164627991036,0.0034619918994229,-0.00331373315772794,0.0102570257175487,0.325204853195144,TRUE,TRUE,"DF + HF","Simple mode - DF + HF",0.82
"ieu-a-271","ukb-b-14944","Penalised mode",27,-0.000599899465894109,0.00233049426664179,-0.0051675842946891,0.00396778536290088,0.798886354719608,FALSE,TRUE,"HF","Penalised mode - HF",0.81
"ieu-a-271","ukb-b-14944","Simple mean",30,0.000125144923368535,0.0012334794139325,-0.00229247472793916,0.00254276457467623,0.919886061154573,TRUE,FALSE,"DF","Simple mean - DF",0.81
"ieu-a-271","ukb-b-14944","Penalised mode",30,-0.000628352411919386,0.00225861693828804,-0.00505516026583607,0.0037984554419973,0.782831073458785,FALSE,FALSE,"Tophits","Penalised mode - Tophits",0.79
"ieu-a-271","ukb-b-14944","FE IVW",27,-0.000318259980969945,0.00106128618128902,-0.00239838089629642,0.00176186093435653,0.764267625925501,FALSE,TRUE,"HF","FE IVW - HF",0.79
"ieu-a-271","ukb-b-14944","FE Egger",27,-0.00317727121611699,0.00238574223508224,-0.00785332599687818,0.0014987835646442,0.182934224807674,TRUE,TRUE,"DF + HF","FE Egger - DF + HF",0.78
"ieu-a-271","ukb-b-14944","RE Egger",30,-0.0039451018010705,0.00329720902120403,-0.0104076314826304,0.00251742788048939,0.241535976272231,FALSE,FALSE,"Tophits","RE Egger - Tophits",0.77
"ieu-a-271","ukb-b-14944","Simple mean",27,0.000600217854691116,0.000949799362438688,-0.00126138889568871,0.00246182460507094,0.532942773357293,FALSE,TRUE,"HF","Simple mean - HF",0.76
"ieu-a-271","ukb-b-14944","Simple mode",30,0.00314951783991767,0.00310172685013786,-0.0029297550762334,0.00922879075606875,0.318308661832747,TRUE,FALSE,"DF","Simple mode - DF",0.76
"ieu-a-271","ukb-b-14944","Weighted mode",30,-0.000628352411919386,0.00194231331566921,-0.00443521655732362,0.00317851173348484,0.748632568717301,TRUE,FALSE,"DF","Weighted mode - DF",0.76
"ieu-a-271","ukb-b-14944","FE IVW",27,-0.000318259980969945,0.00106128618128902,-0.00239838089629642,0.00176186093435653,0.764267625925501,TRUE,TRUE,"DF + HF","FE IVW - DF + HF",0.76
"ieu-a-271","ukb-b-14944","RE Egger",27,-0.00317727121611699,0.00238574223508224,-0.00785332599687818,0.0014987835646442,0.194949814499285,FALSE,TRUE,"HF","RE Egger - HF",0.75
"ieu-a-271","ukb-b-14944","FE Egger",27,-0.00317727121611699,0.00238574223508224,-0.00785332599687818,0.0014987835646442,0.182934224807674,FALSE,TRUE,"HF","FE Egger - HF",0.74
"ieu-a-271","ukb-b-14944","FE Egger",30,-0.0039451018010705,0.00280291259094182,-0.0104076314826304,0.00251742788048939,0.159278930999251,TRUE,FALSE,"DF","FE Egger - DF",0.73
"ieu-a-271","ukb-b-14944","Weighted median",30,-0.000204597255325241,0.00191802674706801,-0.00396386060096305,0.00355466609031257,0.915050228128517,FALSE,FALSE,"Tophits","Weighted median - Tophits",0.72
"ieu-a-271","ukb-b-14944","FE IVW",30,-0.000995194645141439,0.00121996487273664,-0.00381224044798216,0.00182185115769928,0.414639243493152,TRUE,FALSE,"DF","FE IVW - DF",0.72
"ieu-a-271","ukb-b-14944","FE IVW",30,-0.000995194645141439,0.00121996487273664,-0.00381224044798216,0.00182185115769928,0.414639243493152,FALSE,FALSE,"Tophits","FE IVW - Tophits",0.68
"ieu-a-271","ukb-b-14944","FE Egger",30,-0.0039451018010705,0.00280291259094182,-0.0104076314826304,0.00251742788048939,0.159278930999251,FALSE,FALSE,"Tophits","FE Egger - Tophits",0.64
