"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered","selection","method2","MOE"
"ebi-a-GCST004627","ukb-b-18335","Weighted mode",145,-0.0143590194645092,0.00601741212594804,-0.0261529305115019,-0.00256510841751642,0.0183212112684004,FALSE,FALSE,"Tophits","Weighted mode - Tophits",0.85
"ebi-a-GCST004627","ukb-b-18335","Simple mode",117,-0.0125913695086567,0.0117121417010641,-0.0355467454245721,0.0103640064072587,0.284574545132997,FALSE,TRUE,"HF","Simple mode - HF",0.85
"ebi-a-GCST004627","ukb-b-18335","Weighted mode",117,-0.014894002283425,0.00569790365692061,-0.0260616882383685,-0.00372631632848153,0.0101372204792423,FALSE,TRUE,"HF","Weighted mode - HF",0.83
"ebi-a-GCST004627","ukb-b-18335","Penalised mode",117,-0.014894002283425,0.0064104734994438,-0.0274582994661833,-0.00232970510066671,0.0219004433748034,TRUE,TRUE,"DF + HF","Penalised mode - DF + HF",0.83
"ebi-a-GCST004627","ukb-b-18335","Simple mean",145,-0.00541060264064778,0.00326455329779194,-0.01180912710432,0.000987921823024427,0.0996199117702312,FALSE,FALSE,"Tophits","Simple mean - Tophits",0.82
"ebi-a-GCST004627","ukb-b-18335","Simple median",145,-0.000866326990449332,0.00414183069152995,-0.00898416597591066,0.007251511995012,0.834319250491624,TRUE,FALSE,"DF","Simple median - DF",0.82
"ebi-a-GCST004627","ukb-b-18335","Simple median",117,-0.00192784758258068,0.00404342344774215,-0.00985281191440006,0.0059971167492387,0.633514535195014,TRUE,TRUE,"DF + HF","Simple median - DF + HF",0.82
"ebi-a-GCST004627","ukb-b-18335","RE Egger",145,-0.00688099273459131,0.00970184287465694,-0.0258966047689189,0.0121346192997363,0.479326629227064,FALSE,FALSE,"Tophits","RE Egger - Tophits",0.81
"ebi-a-GCST004627","ukb-b-18335","Simple median",145,-0.000866326990449332,0.00409478531740751,-0.00889195873699146,0.0071593047560928,0.83244380010829,FALSE,FALSE,"Tophits","Simple median - Tophits",0.81
"ebi-a-GCST004627","ukb-b-18335","Simple mode",145,-0.00953266159180205,0.0112415481509823,-0.0315656910982003,0.0125003679145962,0.397853759270867,TRUE,FALSE,"DF","Simple mode - DF",0.81
"ebi-a-GCST004627","ukb-b-18335","Penalised mode",145,-0.0143590194645092,0.00627055781485703,-0.0266490869446051,-0.00206895198441322,0.0234794973880346,TRUE,FALSE,"DF","Penalised mode - DF",0.81
"ebi-a-GCST004627","ukb-b-18335","Penalised median",117,-0.0123298485786341,0.00426953631237728,-0.0206979859815795,-0.0039617111756887,0.00387865119855125,TRUE,TRUE,"DF + HF","Penalised median - DF + HF",0.81
"ebi-a-GCST004627","ukb-b-18335","Simple mode",117,-0.0125913695086567,0.0121249631602226,-0.0363558606165679,0.0111731215992545,0.301212657158292,TRUE,TRUE,"DF + HF","Simple mode - DF + HF",0.8
"ebi-a-GCST004627","ukb-b-18335","Simple mode",145,-0.00953266159180205,0.0116547498106091,-0.032375551469421,0.0133102282858169,0.41475378883246,FALSE,FALSE,"Tophits","Simple mode - Tophits",0.79
"ebi-a-GCST004627","ukb-b-18335","Weighted median",117,-0.0120404312418923,0.00427213056429822,-0.0204136532851695,-0.00366720919861498,0.00482686232885733,FALSE,TRUE,"HF","Weighted median - HF",0.79
"ebi-a-GCST004627","ukb-b-18335","Weighted median",117,-0.0120404312418923,0.00424198634636524,-0.0203545717036788,-0.00372629078010574,0.00453410876770223,TRUE,TRUE,"DF + HF","Weighted median - DF + HF",0.79
"ebi-a-GCST004627","ukb-b-18335","RE IVW",145,0.00127584516821828,0.0035462359229983,-0.00567477724085838,0.00822646757729494,0.719542879124847,FALSE,FALSE,"Tophits","RE IVW - Tophits",0.78
"ebi-a-GCST004627","ukb-b-18335","Penalised median",145,-0.012416036647607,0.00418736608407763,-0.0206231233624837,-0.00420894993273037,0.00302566356923462,FALSE,FALSE,"Tophits","Penalised median - Tophits",0.78
"ebi-a-GCST004627","ukb-b-18335","Weighted mode",117,-0.014894002283425,0.00623175115317071,-0.0271080101042555,-0.00267999446259445,0.0184583816215599,TRUE,TRUE,"DF + HF","Weighted mode - DF + HF",0.77
"ebi-a-GCST004627","ukb-b-18335","Simple mean",145,-0.00541060264064778,0.00326455329779194,-0.01180912710432,0.000987921823024427,0.0996199117702312,TRUE,FALSE,"DF","Simple mean - DF",0.76
"ebi-a-GCST004627","ukb-b-18335","RE IVW",145,0.00127584516821828,0.0035462359229983,-0.00567477724085838,0.00822646757729494,0.719542879124847,TRUE,FALSE,"DF","RE IVW - DF",0.76
"ebi-a-GCST004627","ukb-b-18335","Weighted median",145,-0.0112054031998497,0.00409134264775522,-0.0192242874378627,-0.00318651896183675,0.00616623162824528,TRUE,FALSE,"DF","Weighted median - DF",0.75
