"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered","selection","method2","MOE"
"ebi-a-GCST004608","ebi-a-GCST005038","Penalised mode",128,-0.0199147513201005,0.053045908055143,-0.123882820635404,0.0840533179952029,0.707970826530924,TRUE,TRUE,"DF + HF","Penalised mode - DF + HF",0.82
"ebi-a-GCST004608","ebi-a-GCST005038","Simple mode",157,-0.150301208051215,0.0651997595548589,-0.27809038857941,-0.0225120275230202,0.0224708271626961,TRUE,FALSE,"DF","Simple mode - DF",0.8
"ebi-a-GCST004608","ebi-a-GCST005038","Simple mode",128,-0.15727984639822,0.0692267877373006,-0.292961857128728,-0.0215978356677116,0.0247712469951043,TRUE,TRUE,"DF + HF","Simple mode - DF + HF",0.8
"ebi-a-GCST004608","ebi-a-GCST005038","RE IVW",157,-0.0113470275140477,0.0235231503742958,-0.0574524022476676,0.0347583472195721,0.630214279714002,FALSE,FALSE,"Tophits","RE IVW - Tophits",0.79
"ebi-a-GCST004608","ebi-a-GCST005038","Simple mode",128,-0.15727984639822,0.0642128976678426,-0.283134813170147,-0.0314248796262923,0.015674906728048,FALSE,TRUE,"HF","Simple mode - HF",0.79
"ebi-a-GCST004608","ebi-a-GCST005038","Weighted mode",128,-0.0199147513201005,0.0417507538802153,-0.101744725252718,0.0619152226125174,0.634187995231991,TRUE,TRUE,"DF + HF","Weighted mode - DF + HF",0.77
"ebi-a-GCST004608","ebi-a-GCST005038","Weighted mode",128,-0.0199147513201005,0.0449181275488954,-0.107952663568912,0.0681231609287109,0.658262127046356,FALSE,TRUE,"HF","Weighted mode - HF",0.75
"ebi-a-GCST004608","ebi-a-GCST005038","Penalised median",128,-0.0443104227375362,0.025265889124454,-0.0938306554588482,0.00520980998377588,0.0794708457184394,TRUE,TRUE,"DF + HF","Penalised median - DF + HF",0.75
"ebi-a-GCST004608","ebi-a-GCST005038","Simple mean",157,-0.0290761743784682,0.0174294339480028,-0.0632378649165537,0.00508551615961736,0.0972775186317923,FALSE,FALSE,"Tophits","Simple mean - Tophits",0.73
"ebi-a-GCST004608","ebi-a-GCST005038","Weighted mode",157,-0.0457459912966249,0.0467860466750779,-0.137444957758787,0.0459529751655376,0.32970195435831,FALSE,FALSE,"Tophits","Weighted mode - Tophits",0.73
"ebi-a-GCST004608","ebi-a-GCST005038","Penalised median",157,-0.0428814603052955,0.0237800024474236,-0.0894894086545201,0.0037264880439291,0.0713478331148917,TRUE,FALSE,"DF","Penalised median - DF",0.73
"ebi-a-GCST004608","ebi-a-GCST005038","Penalised median",157,-0.0428814603052955,0.0241231614963591,-0.0901619880314027,0.00439906742081169,0.0754686987936156,FALSE,FALSE,"Tophits","Penalised median - Tophits",0.72
"ebi-a-GCST004608","ebi-a-GCST005038","FE Egger",128,-0.0386862642290224,0.0361479767403533,-0.111553873961564,0.034181345503519,0.28452058578091,FALSE,TRUE,"HF","FE Egger - HF",0.72
"ebi-a-GCST004608","ebi-a-GCST005038","Penalised mode",157,-0.0830871401375499,0.0550886965249461,-0.191059001281701,0.0248847210066012,0.133514903907352,TRUE,FALSE,"DF","Penalised mode - DF",0.72
"ebi-a-GCST004608","ebi-a-GCST005038","Simple median",128,-0.0547929204004456,0.0238817865170372,-0.101600361860313,-0.00798547894057838,0.0217710191412474,TRUE,TRUE,"DF + HF","Simple median - DF + HF",0.72
"ebi-a-GCST004608","ebi-a-GCST005038","Simple mode",157,-0.150301208051215,0.0650124463021944,-0.27772326135036,-0.0228791547520698,0.0220921295244074,FALSE,FALSE,"Tophits","Simple mode - Tophits",0.7
"ebi-a-GCST004608","ebi-a-GCST005038","Penalised mode",157,-0.0830871401375499,0.061185852230294,-0.203009206872316,0.036834926597216,0.176441369970037,FALSE,FALSE,"Tophits","Penalised mode - Tophits",0.7
"ebi-a-GCST004608","ebi-a-GCST005038","Penalised mode",128,-0.0199147513201005,0.0563821123944629,-0.130421660985537,0.0905921583453362,0.724516274899538,FALSE,TRUE,"HF","Penalised mode - HF",0.68
