"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered","selection","method2","MOE"
"ieu-a-1056","ebi-a-GCST005038","Simple mean",15,-0.0008121984100846,0.00406590142923144,-0.00878136521137823,0.00715696839120903,0.844541862637624,FALSE,FALSE,"Tophits","Simple mean - Tophits",0.87
"ieu-a-1056","ebi-a-GCST005038","Simple median",14,-0.000934320248932407,0.00532972478683037,-0.0113803888786304,0.00951174838076554,0.860841037955892,FALSE,TRUE,"HF","Simple median - HF",0.84
"ieu-a-1056","ebi-a-GCST005038","RE IVW",15,-0.0026758828385036,0.0040503657723023,-0.0106145997522161,0.00526283407520891,0.519559008580025,TRUE,FALSE,"DF","RE IVW - DF",0.84
"ieu-a-1056","ebi-a-GCST005038","Simple mean",15,-0.0008121984100846,0.00406590142923144,-0.00878136521137823,0.00715696839120903,0.844541862637624,TRUE,FALSE,"DF","Simple mean - DF",0.83
"ieu-a-1056","ebi-a-GCST005038","Simple median",15,-0.00263895761174336,0.0054303324413858,-0.013282213620939,0.00800429839745226,0.626991184059214,TRUE,FALSE,"DF","Simple median - DF",0.83
"ieu-a-1056","ebi-a-GCST005038","Simple mode",14,-0.00137587758994592,0.0087150462535744,-0.0184570543705525,0.0157052991906606,0.876982112627428,TRUE,TRUE,"DF + HF","Simple mode - DF + HF",0.82
"ieu-a-1056","ebi-a-GCST005038","RE IVW",15,-0.0026758828385036,0.0040503657723023,-0.0106145997522161,0.00526283407520891,0.519559008580025,FALSE,FALSE,"Tophits","RE IVW - Tophits",0.81
"ieu-a-1056","ebi-a-GCST005038","Simple median",15,-0.00263895761174336,0.00561872777627058,-0.0136514616921685,0.0083735464686818,0.638589566250362,FALSE,FALSE,"Tophits","Simple median - Tophits",0.8
"ieu-a-1056","ebi-a-GCST005038","Weighted median",14,-0.000268556108774375,0.00535889146255523,-0.0107717903724418,0.0102346781548931,0.960031450873719,FALSE,TRUE,"HF","Weighted median - HF",0.79
"ieu-a-1056","ebi-a-GCST005038","RE Egger",15,0.0102290427957024,0.0205814225806855,-0.0301105454624412,0.050568631053846,0.627485432740162,TRUE,FALSE,"DF","RE Egger - DF",0.77
"ieu-a-1056","ebi-a-GCST005038","FE IVW",14,-0.00077456643477932,0.00370721130237356,-0.00804070058743149,0.00649156771787285,0.834498930218463,TRUE,TRUE,"DF + HF","FE IVW - DF + HF",0.76
"ieu-a-1056","ebi-a-GCST005038","Penalised median",14,-0.000268556108774375,0.00532935225260377,-0.0107138945848052,0.0101767823672564,0.9598101025651,TRUE,TRUE,"DF + HF","Penalised median - DF + HF",0.76
"ieu-a-1056","ebi-a-GCST005038","Simple mean",14,0.000622102428761783,0.00382770168391606,-0.00688019287171369,0.00812439772923725,0.873390485647003,TRUE,TRUE,"DF + HF","Simple mean - DF + HF",0.75
"ieu-a-1056","ebi-a-GCST005038","RE IVW",14,-0.00077456643477932,0.00370721130237356,-0.00804070058743149,0.00649156771787285,0.837737199940677,FALSE,TRUE,"HF","RE IVW - HF",0.74
"ieu-a-1056","ebi-a-GCST005038","Simple median",14,-0.000934320248932407,0.00521767654155211,-0.0111607783533541,0.00929213785548923,0.857884105599004,TRUE,TRUE,"DF + HF","Simple median - DF + HF",0.74
"ieu-a-1056","ebi-a-GCST005038","Penalised median",15,-0.000916291354272896,0.00519194705402084,-0.0110923205897926,0.00925973788124678,0.859914357496229,FALSE,FALSE,"Tophits","Penalised median - Tophits",0.73
"ieu-a-1056","ebi-a-GCST005038","Weighted mode",14,-0.00035341512635171,0.0080327858087371,-0.0160973860070009,0.0153905557542975,0.965575748204305,FALSE,TRUE,"HF","Weighted mode - HF",0.73
"ieu-a-1056","ebi-a-GCST005038","Penalised mode",14,-0.00035341512635171,0.00828421498153761,-0.0165901781303526,0.0158833478776491,0.966619844710829,FALSE,TRUE,"HF","Penalised mode - HF",0.73
"ieu-a-1056","ebi-a-GCST005038","Weighted median",14,-0.000268556108774375,0.00518842740691319,-0.0104376869627248,0.00990057474517602,0.958719451143105,TRUE,TRUE,"DF + HF","Weighted median - DF + HF",0.73
"ieu-a-1056","ebi-a-GCST005038","Weighted median",15,-0.00106264632284687,0.00533071819762924,-0.0115106620019324,0.00938536935623871,0.841993716393584,FALSE,FALSE,"Tophits","Weighted median - Tophits",0.72
"ieu-a-1056","ebi-a-GCST005038","Simple mean",14,0.000622102428761783,0.00382770168391606,-0.00688019287171369,0.00812439772923725,0.873390485647003,FALSE,TRUE,"HF","Simple mean - HF",0.72
"ieu-a-1056","ebi-a-GCST005038","Simple mode",14,-0.00137587758994592,0.00901557898001758,-0.0190460876905567,0.0162943325106649,0.881048170069272,FALSE,TRUE,"HF","Simple mode - HF",0.72
"ieu-a-1056","ebi-a-GCST005038","Penalised median",15,-0.000916291354272896,0.00491564139496165,-0.010550771449312,0.00871818874076617,0.852128572293317,TRUE,FALSE,"DF","Penalised median - DF",0.71
"ieu-a-1056","ebi-a-GCST005038","Penalised mode",15,-0.000359951051095722,0.00927661184027446,-0.0185417761565915,0.0178218740544001,0.969596143611586,TRUE,FALSE,"DF","Penalised mode - DF",0.71
"ieu-a-1056","ebi-a-GCST005038","FE IVW",15,-0.0026758828385036,0.00372197030850892,-0.0106145997522161,0.00526283407520891,0.472176315685353,FALSE,FALSE,"Tophits","FE IVW - Tophits",0.7
"ieu-a-1056","ebi-a-GCST005038","FE Egger",14,0.00705892098168384,0.0185665178941475,-0.0293314540908452,0.0434492960542129,0.703799722587005,TRUE,TRUE,"DF + HF","FE Egger - DF + HF",0.7
"ieu-a-1056","ebi-a-GCST005038","Penalised mode",14,-0.00035341512635171,0.0081229503154224,-0.0162741051927879,0.0155672749400845,0.965957595358572,TRUE,TRUE,"DF + HF","Penalised mode - DF + HF",0.7
"ieu-a-1056","ebi-a-GCST005038","Penalised median",14,-0.000268556108774375,0.00520428081723587,-0.0104687590759894,0.00993164685844061,0.958845089233949,FALSE,TRUE,"HF","Penalised median - HF",0.69
"ieu-a-1056","ebi-a-GCST005038","RE IVW",14,-0.00077456643477932,0.00370721130237356,-0.00804070058743149,0.00649156771787285,0.837737199940677,TRUE,TRUE,"DF + HF","RE IVW - DF + HF",0.69
"ieu-a-1056","ebi-a-GCST005038","Penalised mode",15,-0.000359951051095722,0.00806745065979139,-0.0161718637913407,0.0154519616891493,0.965042197255554,FALSE,FALSE,"Tophits","Penalised mode - Tophits",0.67
"ieu-a-1056","ebi-a-GCST005038","FE IVW",14,-0.00077456643477932,0.00370721130237356,-0.00804070058743149,0.00649156771787285,0.834498930218463,FALSE,TRUE,"HF","FE IVW - HF",0.67
"ieu-a-1056","ebi-a-GCST005038","Weighted mode",15,-0.000359951051095722,0.00907633828971685,-0.0181492472104426,0.0174293451082512,0.968925641288126,TRUE,FALSE,"DF","Weighted mode - DF",0.67
"ieu-a-1056","ebi-a-GCST005038","RE Egger",14,0.00705892098168384,0.0185665178941475,-0.0293314540908452,0.0434492960542129,0.710443678054131,TRUE,TRUE,"DF + HF","RE Egger - DF + HF",0.67
"ieu-a-1056","ebi-a-GCST005038","Simple mode",15,-0.000785152213762672,0.00854541672460945,-0.0175338612268834,0.0159635567993581,0.928095215161608,FALSE,FALSE,"Tophits","Simple mode - Tophits",0.66
"ieu-a-1056","ebi-a-GCST005038","FE IVW",15,-0.0026758828385036,0.00372197030850892,-0.0106145997522161,0.00526283407520891,0.472176315685353,TRUE,FALSE,"DF","FE IVW - DF",0.66
"ieu-a-1056","ebi-a-GCST005038","Weighted mode",15,-0.000359951051095722,0.00792953433038787,-0.0159015527528299,0.0151816506506384,0.964434628736215,FALSE,FALSE,"Tophits","Weighted mode - Tophits",0.65
"ieu-a-1056","ebi-a-GCST005038","Weighted mode",14,-0.00035341512635171,0.00787237879018556,-0.0157829940277724,0.015076163775069,0.964874824353025,TRUE,TRUE,"DF + HF","Weighted mode - DF + HF",0.65
"ieu-a-1056","ebi-a-GCST005038","Weighted median",15,-0.00106264632284687,0.00520134814977687,-0.0112571013674636,0.00913180872176985,0.838117433073707,TRUE,FALSE,"DF","Weighted median - DF",0.64
"ieu-a-1056","ebi-a-GCST005038","RE Egger",15,0.0102290427957024,0.0205814225806855,-0.0301105454624412,0.050568631053846,0.627485432740162,FALSE,FALSE,"Tophits","RE Egger - Tophits",0.63
"ieu-a-1056","ebi-a-GCST005038","Simple mode",15,-0.000785152213762672,0.00975699532568699,-0.0199085116494348,0.0183382072219095,0.937001932447821,TRUE,FALSE,"DF","Simple mode - DF",0.62
"ieu-a-1056","ebi-a-GCST005038","FE Egger",14,0.00705892098168384,0.0185665178941475,-0.0293314540908452,0.0434492960542129,0.703799722587005,FALSE,TRUE,"HF","FE Egger - HF",0.61
"ieu-a-1056","ebi-a-GCST005038","RE Egger",14,0.00705892098168384,0.0185665178941475,-0.0293314540908452,0.0434492960542129,0.710443678054131,FALSE,TRUE,"HF","RE Egger - HF",0.6
"ieu-a-1056","ebi-a-GCST005038","FE Egger",15,0.0102290427957024,0.0185821120214796,-0.0301105454624412,0.050568631053846,0.58199160168079,FALSE,FALSE,"Tophits","FE Egger - Tophits",0.57
"ieu-a-1056","ebi-a-GCST005038","FE Egger",15,0.0102290427957024,0.0185821120214796,-0.0301105454624412,0.050568631053846,0.58199160168079,TRUE,FALSE,"DF","FE Egger - DF",0.53
